Income,Total Claim Amount,Customer Lifetime Value
0,316.8,11308.47178
94395,582.690575,3350.687339
84895,321.6,2683.492593
66661,571.2,42561.63183
0,446.4,2086.610957
31447,580.8,4868.807554
61987,723.301363,5021.150845
42460,347.47509,3671.818326
12811,720.0,5253.487908
44428,499.2,12036.62051
0,698.4,3508.92537
25221,616.005527,3818.468252
44940,284.492531,2570.433324
39192,352.791394,2846.171869
0,415.986454,7292.397562
42513,628.207511,10581.275
59821,1389.6,23144.1327
22571,302.4,4605.036646
60021,882.871945,3939.00637
58172,141.532926,8104.43256
58299,504.0,4165.252177
25275,214.247114,14065.30235
80807,132.139111,21991.61598
52348,312.0,7590.913301
58843,200.490816,8018.503854
58557,55.510526,3554.845264
0,933.212749,3945.588049
86599,350.4,2915.614781
52984,167.667603,5554.826011
0,345.6,5329.128301
0,345.6,5502.726803
47778,173.80879,7606.70898
33806,395.729716,27789.69235
52018,374.4,5971.313496
24910,347.857619,2248.449633
39135,436.8,10745.97948
0,465.6,7223.689647
0,957.6,9384.475767
0,410.409376,5709.225202
28726,468.0,4983.897914
0,585.6,13561.4335
45356,462.043003,7218.375778
87050,619.2,5160.251878
20705,237.264543,13115.40751
52651,451.2,29874.74493
55270,302.4,20237.15039
46900,316.8,2580.849899
60500,770.475631,39561.07502
43877,414.713588,8186.095915
0,345.6,4767.687852
58488,350.4,8474.634723
29193,292.8,4723.449803
61108,49.451117,10484.91535
23931,456.0,3304.758268
0,504.0,5002.093264
0,638.414994,7607.001877
34628,132.517983,2802.621642
74089,648.690215,7455.361568
0,1550.596808,21766.83059
30493,108.09413,7316.650059
89285,243.547316,7443.83286
92147,278.4815,3086.722253
39428,72.32926,6727.617003
21542,494.4,20266.49877
0,135.888306,5264.642009
23506,813.6,8564.772996
70811,141.654965,8086.011196
0,555.457674,4705.589393
82214,239.143671,4273.587765
71401,287.332253,5908.7518
46587,571.2,41787.90343
80046,260.627146,10633.50496
76389,262.00129,5450.573438
77235,310.160362,7035.763363
38595,415.550209,8203.221246
0,566.4,8714.922135
55359,303.331178,3352.943699
79814,31.553152,5017.851448
75277,459.743736,2753.159194
78618,225.578841,2619.337376
20123,302.4,4867.378203
88362,452.599718,3061.799398
0,835.2,3545.413177
52782,541.093963,3259.885006
0,452.295175,5095.439821
22283,572.072106,2397.036098
28848,450.596865,7427.501786
0,437.184112,2510.633216
54378,316.8,2637.602689
21827,321.6,4969.35768
20090,523.2,34611.37896
27750,1425.6,11618.55713
57135,156.921247,4762.591249
58580,292.8,4879.442929
60475,513.6,4330.38602
37937,556.8,9095.049868
70360,331.2,5524.310373
0,856.8,11836.29699
47509,93.128128,2588.080213
27071,878.4,7176.591051
46546,319.105565,27890.0576
32627,54.628741,7280.300642
0,460.379966,2152.081322
0,1065.617464,4334.210791
0,585.6,8630.696198
29177,307.2,4766.940473
88233,253.056709,10439.49667
0,549.986128,3747.060981
0,1404.0,6617.139741
79189,50.171541,3821.819872
41077,82.415457,2863.04871
47048,566.4,9420.965855
45484,532.8,8767.626534
79453,242.099049,4571.610619
88753,868.8,14514.00519
0,851.022089,2588.435037
73945,330.872532,6243.089247
14030,345.6,2719.506996
81799,326.4,2719.260911
23634,440.189611,4803.777507
0,374.4,2856.948797
56334,421.563772,5169.558551
23206,513.6,4082.704584
28140,612.0,2959.950094
0,685.12694,16468.22079
0,633.6,12779.06199
14973,828.0,12168.74492
0,712.40122,6240.664762
25884,292.274846,5442.744248
11607,313.351134,3551.792574
53691,175.97506,24138.05975
89464,1067.291208,15415.04407
60596,180.340069,5517.199137
43720,561.6,13448.80973
56980,599.000883,6689.022728
0,350.207614,7222.850848
0,482.4,4311.416903
63774,60.036683,4376.363592
61650,117.470445,10506.93706
31354,527.759702,8667.090494
44190,10.68564,5938.511892
38183,981.010879,15277.47796
79751,392.235698,2551.226692
0,535.953661,4191.06163
12266,732.050007,8161.1704
61807,104.209216,2784.969185
11828,571.479602,10083.48688
49945,50.40447,19363.52743
28204,532.089467,7154.094304
54726,1051.2,8779.090552
43386,315.353519,2731.39917
0,549.692452,7429.079194
72302,316.8,2616.613903
71391,284.000172,8044.872393
21606,340.8,2534.306443
74489,128.535182,10014.02955
50549,292.8,4745.181764
0,669.037562,14040.96476
0,667.2,14635.45158
0,504.0,3885.456401
35625,288.572108,5107.163002
25370,556.8,9384.654502
51523,297.6,5007.672425
85058,595.369784,49423.79557
0,615.562164,8558.927723
27005,311.84034,4892.628631
62808,211.515893,5365.93282
88692,253.193647,5163.838813
0,552.0,38055.20953
19064,136.248799,7403.447336
0,633.6,6051.637445
60345,36.105928,7229.329257
59592,161.231812,3300.607083
15648,413.269261,5505.167392
23904,590.4,4334.064096
90893,700.004018,4349.104278
0,475.2,4882.073243
74001,224.265232,10114.98621
28447,321.6,5259.709581
56586,121.928014,4013.945512
0,825.6,6285.019179
19186,297.6,4518.782768
65348,134.120531,17738.2012
0,481.025786,6265.343299
0,30.989755,12168.64405
0,475.2,3618.432755
0,436.8,6474.826466
18892,106.814987,5575.198201
19066,494.4,32144.64957
95102,94.338814,8223.164916
70263,7.345946,7462.926263
0,650.52179,9031.214859
18120,302.4,7028.940001
38169,71.678412,7406.882612
64801,268.471802,7582.113842
86036,501.26513,10719.08467
0,862.49778,3721.390713
31278,441.6,3528.044252
20053,9.832575,17085.41462
71587,133.103003,11955.39598
44368,384.0,6366.225775
76157,556.8,4669.22664
59183,542.4,9100.731403
91015,119.062347,14663.19646
52774,78.452298,7529.863445
37876,300.056383,2647.519741
57938,282.458203,8072.245595
26526,523.701824,7644.684144
76608,91.229768,2485.109896
0,931.2,13144.49101
48056,374.4,3129.110699
45428,487.273964,8349.523082
89196,41.182611,3241.588659
88893,72.86746,6925.182046
0,609.046345,5098.854489
92722,28.126402,2885.407442
57693,547.2,5979.724161
53249,343.340361,5416.413581
26304,302.4,2345.129694
0,504.0,12556.95366
71460,93.951709,2839.298304
74454,340.8,5595.389905
96413,560.045764,3979.718986
98542,432.0,10925.82157
43416,336.0,5669.974517
81182,307.2,5168.152276
79065,290.886242,2760.476712
11721,560.91624,10382.50368
82414,30.423443,3816.408655
14533,302.4,11172.49931
0,525.6,2456.816127
52513,91.244938,7480.713618
0,420.041981,2659.70565
79487,547.2,4626.801093
57449,494.4,12157.32992
20181,316.8,4792.509792
73339,244.401453,2821.352024
80969,1041.6,17441.6378
74057,632.244063,4202.663699
32225,316.8,7851.349465
60909,412.106287,8932.317753
70999,305.603239,5059.987477
75457,151.572213,11196.01927
24059,537.6,4430.572112
56480,384.695536,10330.43794
37586,153.489143,9918.69966
97026,97.417808,5876.373894
54010,331.2,2734.439188
87485,441.6,3694.14876
74583,161.210468,9521.676094
0,460.8,4377.532789
21238,456.0,6431.736287
0,669.6,6722.701247
22283,572.072106,2397.036098
58237,273.691831,2393.813375
19864,352.394515,2359.423599
57283,337.95778,4080.81891
0,622.88852,26999.68099
71656,61.915326,10914.20446
0,590.626396,3445.86241
41460,398.4,6625.28717
85165,384.31404,20067.40315
0,799.2,3871.778009
36723,580.091966,4171.300175
56980,599.000883,6689.022728
32260,601.124657,9009.219409
75644,467.803638,4974.801539
92056,89.398794,2506.197852
28524,297.6,4967.544169
0,439.2,1918.1197
28089,411.856297,3146.037899
87020,331.116399,5963.174005
27907,406.439436,2860.747385
91811,333.7925,2857.11061
0,799.2,7630.346461
69451,230.241775,5715.787663
92427,126.049033,5113.899098
0,331.2,5070.227097
44428,499.2,12036.62051
55842,703.118925,8679.79601
52796,297.6,4911.458509
41775,104.672657,17429.87777
0,433.160284,2396.219292
34974,315.160937,5671.927479
56457,138.460771,14413.37774
39854,261.930545,5217.513287
27839,312.0,2363.295991
88240,561.6,4655.605831
0,1123.212014,35692.17157
52693,619.2,10248.89802
65337,830.4,6897.505859
64014,295.871784,5010.37931
0,292.8,4250.282624
35482,619.2,10208.92761
20951,312.0,4961.574919
0,297.6,4476.81416
39393,405.883346,2755.221411
62912,168.358644,8271.906799
33561,235.316581,5927.389227
53055,537.6,8548.30415
0,302.4,21283.6362
55037,481.823284,6446.706674
0,463.382118,4484.254754
27587,241.141192,30286.68586
29658,571.2,13840.16012
63633,374.024077,5391.775844
23459,185.070399,3847.352801
34498,398.4,6369.262355
28559,427.242973,5316.7566
73740,229.272206,5124.218174
0,900.0,4151.551337
25925,660.587577,2594.905944
31725,177.234,5763.265424
49659,1684.8,18370.57004
81197,94.731199,21923.12272
43922,108.701381,10546.65545
87123,118.468275,8388.717011
0,278.574142,7188.607263
68745,473.613006,3238.929524
29815,76.175672,10960.93667
53333,22.945038,2660.931663
0,316.8,2004.350666
24661,1961.162049,15483.52986
95351,406.48025,8940.579278
62088,73.258034,5083.789524
0,650.52179,9031.214859
31503,504.0,32098.32209
49078,484.013411,22332.43946
28120,537.6,8560.162384
0,763.2,7714.623619
44369,362.276183,2936.993695
15131,321.6,5112.104787
26890,312.0,5119.901412
45855,0.887629,2494.869528
76358,86.461582,23594.6802
45586,203.42306,5656.203464
43267,453.073096,15673.13621
0,590.4,8509.453945
46648,123.576765,6418.24871
42406,108.871857,3055.70113
50798,64.977867,5746.05593
76358,86.461582,23594.6802
13528,412.8,6005.847375
0,80.753763,5028.839465
85023,408.0,3409.677392
0,675.661163,4348.139173
74460,331.2,8337.194193
22932,297.6,2346.675378
54189,29.035528,4991.035369
42247,355.2,2879.505701
0,726.132858,3482.038245
0,983.127481,8216.391903
36706,488.296267,3155.45562
67899,316.8,5292.202092
0,365.820487,6553.943457
41900,170.496071,7618.442045
72786,363.845631,24610.78085
60108,507.060901,3142.81161
31433,635.020091,32021.40422
27940,27.66775,5096.700181
51246,817.692013,4889.609695
56587,312.0,5112.570311
45025,452.271771,2725.322949
0,950.4,9780.852337
22799,912.0,15042.57658
82601,186.387874,5308.291752
22705,1294.700423,19160.98994
0,441.6,3324.551776
41212,405.443681,3791.549972
0,504.0,7600.034998
21687,603.100479,6950.100195
22571,302.4,4605.036646
72032,438.149129,5864.381825
42570,587.409205,15374.18296
62873,207.75186,3230.576665
21370,105.181202,9294.54951
66081,42.029731,2504.871709
93854,417.6,7081.690974
19429,683.45551,9560.049227
46879,324.944098,6756.062791
36791,326.4,5290.666331
40211,710.740743,8391.133455
48642,92.307736,21151.2328
69063,552.0,9264.32766
87455,329.238904,2853.600347
80101,442.9167,6245.443568
0,292.8,2129.063055
51817,712.833284,14789.61805
31561,326.4,5324.38786
64640,327.912134,2862.729074
64220,48.782626,8614.686004
33580,315.326222,4931.503095
0,770.254285,4642.020128
0,312.0,21423.63723
0,482.4,4858.067125
43318,48.936563,5261.101863
83869,348.186032,3274.037562
43875,289.468771,6134.38779
59016,441.6,3690.698916
70793,62.625841,2776.772734
24164,657.6,10972.06778
29133,499.2,4177.666255
81082,281.295903,5838.89915
0,312.0,6462.22199
21277,316.8,5109.50079
16924,1084.8,8278.716567
10540,552.0,8682.234653
0,1361.993232,9415.901707
62873,207.75186,3230.576665
98623,1012.8,17019.1929
37876,300.056383,2647.519741
77469,757.170246,12883.11573
30535,94.142294,20930.05217
0,482.4,4814.350556
39310,93.181865,4836.892172
27229,475.2,18745.39592
41418,537.6,17367.52612
67840,83.240006,9012.922138
0,871.055266,5871.607022
23091,460.8,5926.729379
69468,302.733593,5453.709172
74143,547.2,9106.867749
65165,604.8,5013.136429
50537,60.005031,6672.05628
72608,393.6,6521.368813
26312,565.837664,13024.22378
56900,304.115627,2748.800067
60707,327.061103,2803.59608
67276,181.804443,7231.000788
30865,21.261834,8329.286254
79487,547.2,4626.801093
0,481.025786,6265.343299
0,135.851316,4504.16329
41098,250.058657,11533.47722
89158,272.195232,5349.996572
99612,336.0,2855.687705
0,2306.508397,6601.611299
94885,170.532133,3470.177816
78352,152.365482,5895.106386
43460,302.4,5065.935608
46587,571.2,41787.90343
21236,131.262395,4882.286714
0,117.229971,3837.615029
0,312.0,2154.073997
0,457.169818,5049.118385
28432,612.300581,13869.92705
65167,628.8,5213.3743
33700,274.114843,4911.115538
0,756.0,7751.855026
13663,465.6,25464.82059
0,628.8,9472.956706
0,403.2,5926.957452
0,479.312226,8470.043225
65933,379.951464,8675.993821
0,614.4,18205.67367
28663,430.604489,2618.326183
78092,344.015386,3349.639274
57693,547.2,5979.724161
19614,574.024018,16301.9676
23235,587.656629,7882.987485
79528,175.429028,7748.811
0,46.098963,15860.03591
23253,292.8,2279.696801
40571,361.788917,15272.79977
60668,553.699596,5498.753121
61776,343.278996,5743.403321
38820,547.619785,3942.917284
47285,302.4,2503.603127
0,446.4,4558.592305
78310,151.711475,67907.2705
26222,297.6,2396.672304
0,407.440238,5568.947534
83926,124.447153,7334.517166
24124,436.8,7150.111338
28879,763.2,12023.75062
0,544.250322,4018.88493
12964,362.774545,4770.550911
0,1251.042795,29297.33082
88105,412.8,27929.96441
66524,238.517525,2899.922473
27398,326.4,2331.325089
37759,518.4,8561.561976
45743,673.780804,11280.72641
54183,336.0,2764.024716
46900,316.8,2580.849899
59803,22.75546,10856.01489
53787,666.092015,4150.836913
35095,525.6,16979.79757
0,216.196521,5028.739297
0,1562.4,64618.75715
30845,556.8,41103.24183
23665,404.817249,22658.53652
92107,16.37296,7013.436657
62464,400.181882,8658.863813
69991,4.619402,5214.342348
23904,590.4,4334.064096
0,460.8,3731.504584
83894,82.019005,22242.51659
88340,489.6,12280.76661
0,900.0,13024.13012
39602,307.2,7488.785177
25905,302.4,2300.691547
24626,225.971279,30081.36783
59732,135.626867,3745.374656
36898,811.2,13246.56841
92864,96.338144,5008.275979
0,433.160284,2396.219292
93752,154.713524,5146.898635
21156,111.836561,6540.204626
67206,76.289123,7159.806745
85654,46.20341,6087.302608
59325,81.599332,9772.736775
13528,412.8,6005.847375
0,302.4,6811.576281
0,1452.213743,16350.13061
75333,289.236063,3580.261881
61108,23.773332,5821.128509
27083,525.6,2839.56968
68997,206.926432,10097.19837
33451,337.219884,2674.227315
21500,39.292196,4515.445404
26487,602.431489,7998.347343
74713,336.0,2809.766683
0,504.0,4748.794301
85607,67.647131,5272.518472
44891,74.803791,6712.294021
89061,565.267705,8188.976576
0,962.159318,14429.89284
63774,60.036683,4376.363592
93308,441.6,3713.803592
10375,316.8,7590.050089
85950,47.70723,2795.735679
33402,71.053011,8640.753192
18129,340.8,2624.896858
0,711.8026,4815.020779
0,312.0,4460.418492
20396,364.8,6047.02516
13376,774.714929,8221.870429
32517,451.2,6798.272436
28651,302.272725,12817.41348
64964,286.967405,5219.886414
34112,369.6,6140.242989
0,718.383,3756.63877
81145,321.060571,7356.559341
39894,411.077415,32725.2974
52447,61.585668,7057.463184
0,496.8,11005.02349
35398,340.8,5563.771927
26239,312.0,7451.479991
0,336.0,5181.054467
83013,155.125923,12584.00638
0,1833.182529,13057.01188
86205,1070.4,17776.82267
50414,331.2,2757.383982
37496,312.0,7535.42519
24224,511.2,2826.804029
62338,4.216231,7326.544855
63483,85.073541,6633.137616
0,504.0,2485.886754
38113,203.640251,8598.185237
38676,146.124719,8586.801328
20200,312.0,2417.777032
29038,56.351667,2693.663643
23179,436.8,7179.22522
56598,92.966783,10629.33736
0,547.2,2710.918992
46988,294.762659,7724.052993
20978,1176.2788,3508.569533
0,453.6,2241.108638
59130,436.533172,33279.77231
31572,292.434826,5348.30258
0,345.6,5251.152281
32646,464.99983,4686.807406
51791,422.960234,7148.331333
70828,297.6,5028.575209
40903,409.88696,2415.415525
0,631.108223,7545.548643
24031,316.8,5264.425866
84927,537.6,4474.48438
0,510.976913,21578.86035
23893,186.292275,2902.622439
71255,138.633681,10876.4794
37697,38.403843,4413.285858
33746,508.8,12504.49422
70263,7.345946,7462.926263
43367,1026.741926,4690.793868
0,388.8,2943.045259
0,445.19869,5003.336664
11432,571.2,13466.92071
67249,33.894695,3386.186515
76839,326.4,5503.440723
71210,1027.2,25807.063
49447,762.007253,4739.34663
98713,289.894293,15777.88702
26094,2.028223,2619.865336
26990,297.864823,15445.66166
46644,150.688024,3355.528168
33462,112.425578,2874.08847
66880,340.8,2846.645431
88680,201.762191,23813.52051
0,568.8,5313.467001
75132,446.4,3730.144916
0,650.52179,9031.214859
56617,355.2,5931.28489
75638,108.69654,9429.080755
24982,523.2,7613.049819
40348,26.314753,3313.014405
24083,340.453606,7317.014254
81538,272.844816,2665.737082
62873,207.75186,3230.576665
66245,181.501424,17367.27409
0,734.4,10595.81033
26303,956.589903,5999.380228
58620,340.8,17006.00256
18375,535.080276,3954.344534
30944,348.216284,3589.372361
59630,888.0,7329.777554
53957,61.554272,7380.570445
44385,465.6,7472.672033
0,856.8,8500.12195
25561,983.374985,19357.79964
85956,510.381882,5846.114411
0,311.404068,2231.786517
37406,1134.960471,4864.527356
39053,547.2,4594.292826
24475,604.8,3044.003202
92296,331.2,2759.978287
29484,446.4,11064.29047
0,820.8,7555.828789
48088,134.828318,7469.557777
21366,302.4,4920.492369
17101,542.4,12298.6863
0,460.8,4630.363287
26802,316.8,4636.54647
89025,179.251604,20467.71796
0,748.8,3792.829528
52228,1056.0,17526.17908
0,694.357961,4715.469193
0,344.288189,2288.763508
83086,320.486645,5670.132321
53214,436.8,7228.993348
51643,1358.4,11009.13049
73168,425.800112,5639.941974
0,2145.6,11196.46002
0,648.0,12840.43291
61246,159.239518,8828.380695
32762,326.926833,13268.79263
0,496.8,3728.874098
0,957.6,4983.114656
0,604.8,13727.79972
64127,72.862304,8343.751519
0,308.54976,7191.831645
16794,460.8,13759.14695
31930,37.699658,9788.713108
74918,314.246507,3360.44356
70742,211.68058,4887.794108
64801,268.471802,7582.113842
48829,300.312635,2516.213745
73853,427.2,3571.34607
0,712.8,9868.595441
66844,104.977375,5375.821564
11904,292.8,4254.620669
56869,269.406119,3061.052283
0,482.4,2414.770722
0,326.4,4526.52638
59325,229.686659,5635.294733
0,552.0,8254.698836
0,806.4,7320.070571
25927,674.973614,3933.813993
0,493.055291,2433.089468
83073,10.42277,5706.955563
0,350.4,2585.444463
0,420.041981,2659.70565
0,345.6,5310.861767
35301,128.643975,5874.820212
21829,532.8,8579.889155
15142,792.609747,8903.966435
0,340.8,8149.769437
58498,321.6,2570.162134
64592,307.2,2585.56013
80306,340.8,2844.849804
29105,272.612048,4633.550875
47137,161.640052,6678.899026
0,446.4,2222.865016
0,723.786607,8522.759016
0,1000.850446,25082.1789
66711,366.381387,3479.260311
48943,105.068788,7851.582939
0,511.2,2509.508795
34807,472.043042,2854.26694
52583,528.20086,8879.790017
0,617.396701,8392.618913
92589,312.0,5279.478432
96689,37.802583,8272.330818
0,525.6,7662.429999
76594,832.453791,4899.977003
83777,377.354191,4508.862933
20954,534.501024,3094.320237
84491,156.282093,4383.150505
89451,61.769564,2530.705137
85132,501.134524,8291.659086
11193,820.8,8164.31273
28806,292.8,2337.35182
76184,532.8,9002.409572
66429,57.712985,5389.499465
43278,326.4,2721.585434
13528,412.8,6005.847375
74015,471.443077,5555.830205
54507,702.990032,5470.060561
0,439.352186,15610.90065
72302,316.8,2616.613903
14606,439.772868,4681.52815
0,689.282166,4890.1093
43406,897.6,7457.344801
60426,133.284622,22185.88045
26334,340.8,5305.087084
22514,203.469143,9470.624437
76114,422.4,3548.148767
48791,69.794432,2451.535793
65605,377.781658,8652.652451
69259,362.51794,2535.223185
0,460.8,4314.065657
0,446.4,6731.050335
90969,190.751345,7779.588181
50180,360.499075,2805.286098
41991,88.382536,5251.968272
71391,284.000172,8044.872393
0,292.8,4250.282624
70725,336.0,13891.67638
36650,56.60333,2725.356404
54194,112.268583,4779.893422
23554,142.459804,4808.957973
62464,400.181882,8658.863813
71888,552.0,9215.541928
80846,227.183015,5068.426258
0,321.6,4879.713235
11432,571.2,13466.92071
39017,592.85751,13306.18451
0,777.6,7350.182328
73769,121.654567,4822.436037
58557,55.510526,3554.845264
0,707.264022,3135.579831
48367,772.8,57520.50151
39718,366.531664,2515.411468
0,460.8,7247.495684
43358,400.294938,4878.950256
83873,218.374041,2971.919417
22361,530.667993,11302.60169
70061,699.517349,7996.597066
0,525.6,7411.813055
65742,277.360797,3179.474225
23665,404.817249,22658.53652
66457,456.0,3774.861293
82634,324.097433,8224.770259
0,331.2,2563.582441
0,425.266308,2393.915369
29735,331.2,2453.570794
61417,206.01822,5143.878519
0,756.0,7378.510732
43846,125.52458,2574.198807
0,482.4,22315.05787
33775,292.8,2430.484375
96988,369.6,6160.999344
0,820.8,7912.132168
81945,47.451832,5534.821886
0,27.031485,2382.672856
19019,1003.050834,6991.248087
62579,326.242099,2885.328202
46587,571.2,41787.90343
0,583.2,2848.564466
0,561.6,8123.023295
0,648.0,9661.103686
0,758.460636,4488.134688
29327,627.898468,4561.27302
81081,206.211089,11546.17372
0,763.2,3788.814643
57222,297.187468,13502.63148
91147,50.473675,8563.968057
76638,435.189747,2913.475108
29697,147.128736,7540.584824
0,301.402778,6950.532764
67352,560.947563,7255.137772
23904,590.4,4334.064096
0,422.4,6307.497245
89953,274.165887,5904.847853
20862,326.4,4794.481412
47663,103.702555,9180.154161
49564,661.608936,8355.512557
28432,612.300581,13869.92705
32356,428.490681,13452.1928
55269,340.8,16798.85832
0,509.513764,8273.111579
76771,91.674854,7408.836056
75648,112.660916,4349.30875
20698,248.422693,4744.967459
29734,649.83837,17208.05642
43963,528.0,8673.587
29465,302.4,2497.910013
24851,604.289428,32069.87526
0,770.4,3312.253233
11033,511.120131,10828.37347
20495,292.8,12128.36511
95766,162.557048,5505.687336
0,655.073317,6715.342541
61029,114.429816,2836.677371
0,504.0,3561.595726
56188,175.972039,6552.399896
94812,121.025058,2833.980142
0,336.0,5099.513147
55338,556.8,9415.527031
82477,432.0,3644.833554
20852,383.789732,2927.516316
0,296.637382,9227.945752
0,544.217453,3148.42409
0,456.0,3063.114594
72460,370.018108,3417.953745
76358,86.461582,23594.6802
96306,185.355353,7519.133631
49544,0.769185,3969.433177
0,609.323227,4874.0748
0,727.2,7261.615478
63357,565.508572,8005.964669
0,590.4,2996.139865
23060,731.350857,4175.945269
27781,340.8,8491.858636
43246,52.435202,2402.172069
14254,595.2,4775.475851
60334,111.164747,4235.183999
35625,288.572108,5107.163002
54684,302.137164,13167.60512
56228,276.877348,2520.301352
82166,643.2,5189.289582
30406,350.4,2893.313855
75007,668.773522,3985.547406
79271,232.753598,2414.638309
0,364.8,18688.30707
59414,65.022258,16589.71237
44719,316.8,23331.829
0,291.744204,4699.034135
21986,333.696228,2395.57
58480,542.4,8861.482361
37520,163.576763,8936.823519
50165,129.999138,7340.496505
42961,398.4,26453.93512
86687,274.159702,6342.473656
0,41.617367,6560.815344
23772,100.652984,6687.593818
0,354.939043,3681.253483
18241,151.991098,2555.535685
0,312.0,2373.795076
86650,323.865715,2732.652352
0,1554.089517,4703.71858
35973,763.2,19259.84494
26262,465.6,3844.569357
25187,580.8,4683.443348
88081,82.483947,5174.081063
83460,443.44552,2655.864573
19949,355.2,5615.073509
0,897.379535,3161.171297
0,784.8,7575.647415
77739,428.563553,3985.398895
23649,535.606632,9706.375239
68980,464.038577,7736.654606
60010,494.4,4179.488639
30968,45.425684,5759.011129
0,556.8,4165.396419
99841,312.0,2632.552578
0,504.0,3885.456401
32967,504.0,8161.944953
0,900.0,13024.13012
31794,571.2,14137.23043
36710,676.8,3700.678124
36267,263.454037,5511.033294
12430,350.4,5169.49937
93715,532.8,6044.020038
75648,112.660916,4349.30875
24584,279.706613,9688.129179
36088,345.6,5528.212807
21723,748.8,7894.5005
63833,199.460544,5935.815989
0,304.156333,4520.339327
45892,388.8,3219.146148
90263,355.2,5935.572179
0,453.6,2322.572562
40548,470.4,11692.00974
0,831.340966,10175.2441
50450,302.4,2513.971107
0,612.0,2897.779107
75963,102.147789,5515.246935
32714,513.041633,3469.836978
42790,290.057111,6907.554242
20694,451.2,3647.24611
25820,393.6,3265.156348
24744,312.0,2514.282096
0,350.4,4462.997006
27538,285.843893,4570.673702
81280,308.349562,2752.65503
0,321.6,2188.655055
0,350.4,2710.149379
26486,614.4,14754.35923
0,465.6,10759.40004
0,1953.87972,12357.11512
68331,302.4,5033.390798
0,511.2,2370.618948
21636,213.587367,11236.31135
0,871.2,12476.64759
0,1386.870718,14641.51818
0,307.2,4731.844073
35601,249.803437,10620.49148
0,1425.6,13478.8
28558,797.558033,8873.201307
60101,1.332349,5260.921627
22426,528.391284,2792.009458
30720,778.463303,10018.66117
34161,892.8,7180.270931
42987,128.490137,3012.039703
0,292.8,4236.814353
80928,538.545218,5283.362834
86640,65.457366,5395.091602
26714,307.2,6913.566525
78618,225.578841,2619.337376
0,732.340362,8390.122077
0,604.8,13727.79972
62977,552.0,4482.015107
0,568.8,2827.55957
19724,345.6,5584.961718
27558,312.0,7568.85152
86054,115.166422,9664.330983
42846,286.142521,6480.681366
57107,528.0,8707.619537
0,571.2,9048.983447
54314,282.770894,2615.852084
29950,292.8,4878.829713
24195,360.269404,10793.75704
0,388.819919,5528.080912
47481,556.8,4605.87485
63354,508.8,8343.412804
57591,316.8,13009.24125
0,340.8,7486.019078
34919,277.871312,9547.71004
76879,487.102627,8110.704417
61584,205.294927,7379.456823
28792,1166.603776,6612.617859
0,504.0,7452.233634
26713,142.695319,2686.535218
0,928.8,4470.181084
34244,417.6,10348.01348
25251,316.8,11790.49617
0,326.4,4566.123651
59848,131.614733,5905.971667
39815,91.391245,7492.055949
58840,73.27252,3427.154407
97131,307.2,5181.620895
58089,566.4,4686.469674
0,340.8,2710.12066
0,656.57161,4313.34397
21808,571.2,4755.36505
89771,432.409662,36516.0456
36776,240.186527,7792.067056
31213,312.0,2549.998419
0,987.293841,7521.282545
0,439.2,11510.36033
0,513.6,7999.251628
32555,86.912677,7927.182997
0,496.8,21123.1166
29735,331.2,2453.570794
80590,97.928632,2981.549197
22565,633.6,5110.755667
54817,209.504391,5351.853544
0,42.642554,9015.819465
55393,2.173552,5903.612641
0,597.6,8852.734284
75634,432.805382,13333.38849
62464,400.181882,8658.863813
72648,120.850664,4871.15057
77167,137.086695,5279.198664
56980,599.000883,6689.022728
27444,313.931213,5244.550942
57289,562.224942,6688.857444
84091,380.560266,8408.308374
0,806.180375,2052.948967
59590,460.266881,10592.58753
89672,309.568636,2913.493264
96535,271.074379,5243.446345
25575,561.6,14191.59699
38910,20.209679,9426.384787
39426,412.884282,4521.190551
28304,655.2,3579.023825
52210,384.0,6285.15476
0,273.945412,7844.252972
94851,190.998822,8283.843281
0,399.0564,2436.397813
18608,340.8,2538.62632
41025,20.374393,7304.395148
71449,734.4,32474.76977
92653,456.519419,6674.455913
33190,508.8,33473.34946
24290,393.6,6459.640942
22571,302.4,4605.036646
26409,475.166267,5686.743252
21616,944.854655,6608.165971
36463,441.6,7158.530736
14290,1300.8,10179.71704
34645,220.446667,5052.381573
67001,463.425687,5201.357604
96200,513.6,8632.783576
69241,111.250449,7350.930502
55843,307.2,7690.159642
20305,496.477418,8259.1108
0,489.6,2317.282049
44329,537.6,8929.611119
44279,292.8,4854.362069
0,420.041981,2659.70565
34695,100.323765,8750.222052
79297,72.760316,5054.780543
0,297.6,2199.516645
84183,255.565349,5715.312991
53375,127.322656,9566.839884
32046,475.599472,10094.13003
91393,460.551521,5444.793941
76731,201.455005,2582.408525
82081,753.760098,50568.25912
51337,72.543171,3484.247842
74015,471.443077,5555.830205
0,842.4,4173.140695
0,554.4,2897.494724
68849,252.699037,8044.511759
37376,65.548725,7716.997859
0,621.968062,2274.669484
62464,400.181882,8658.863813
88304,276.467811,11260.90364
0,682.422936,16414.04415
65900,297.6,20018.20459
0,321.6,4698.759935
61374,210.100003,9002.117386
0,528.0,25030.89457
31841,126.857228,3102.998522
27861,312.0,2587.107864
0,736.00483,4983.61893
0,481.025786,6265.343299
94550,432.0,7233.540011
39604,63.127223,5357.260833
42928,651.623195,11130.11974
54737,391.970334,2610.369217
0,489.6,7452.543017
