,Income,Total Claim Amount,Customer Lifetime Value,Months Since Policy Inception,Months Since Last Claim,Number of Policies,Monthly Premium Auto,Number of Open Complaints,Sqrt_Total Claim Amount,Log_Customer Lifetime Value,Exponential_Number of Policies,Reciprocal_Monthly Premium Auto,Boxcox_Number of Open Complaints,Education_1,Education_2,Education_3,Education_4,Policy Type_1,Policy Type_2,Sales Channel_1,Sales Channel_2,Sales Channel_3,State_1,State_2,State_3,State_4,Vehicle Class_1,Vehicle Class_2,Vehicle Class_3,Vehicle Class_4,Vehicle Class_5,Response_1,EmploymentStatus_1,EmploymentStatus_2,EmploymentStatus_3,EmploymentStatus_4,Marital Status_1,Marital Status_2,Coverage_1,Coverage_2,Policy_1,Policy_2,Policy_3,Policy_4,Policy_5,Policy_6,Policy_7,Policy_8,Vehicle Size_1,Vehicle Size_2,Renew Offer Type_1,Renew Offer Type_2,Renew Offer Type_3,Location Code_1,Location Code_2,Gender_1,Expiry_month_1,Expiry_week_in_year_1,Expiry_week_in_year_2,Expiry_week_in_year_3,Expiry_week_in_year_4,Expiry_week_in_year_5,Expiry_week_in_year_6,Expiry_week_in_year_7,Expiry_week_in_year_8,Expiry_week_in_year_9
6472,33488,316.876671,4314.174392,61,7,1,110,0,17.80103005446595,8.369893017996333,1.0,0.009009009009009009,60.460748913127965,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
6473,0,441.6,6715.294284,64,4,9,92,0,21.014280858501916,8.812291835581687,1.5518455739153598,0.010752688172043012,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
6474,36900,109.291516,17646.72772,28,21,2,61,3,10.45425827115439,9.778362312997112,1.148698354997035,0.016129032258064516,62.19755904464183,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6475,28311,643.2,41855.17315,70,7,2,134,0,25.361387974635775,10.641994571610685,1.148698354997035,0.007407407407407408,57.56217151886544,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
6476,25075,412.8,6620.444259,25,0,3,86,0,20.31748015872047,8.798068791148395,1.2457309396155174,0.011494252873563218,55.549149208609876,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
6477,57031,13.810251,4078.290374,10,16,1,104,1,3.7162146062895776,8.313678324329812,1.0,0.009523809523809525,70.5893639247141,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
6478,25998,791.878042,8382.478392,38,16,2,71,0,28.140327681105635,9.034018189930753,1.148698354997035,0.013888888888888888,56.141627795531384,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
6479,0,496.8,4807.002259,69,4,9,69,0,22.289010745208053,8.478036946056863,1.5518455739153598,0.014285714285714285,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6480,21685,609.6,4858.116042,70,0,1,127,0,24.690078979217542,8.488611815989433,1.0,0.0078125,53.22709203854308,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6481,32818,446.4,7240.662339,39,17,8,93,0,21.12818023399081,8.887606063858861,1.5157165665103982,0.010638297872340425,60.104782284224285,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
6482,39492,326.4,2736.53263,9,12,1,68,0,18.066543665017942,7.9148122936884215,1.0,0.014492753623188406,63.44069504310789,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
6483,18495,542.4,26197.41498,15,10,2,113,0,23.28948260481542,10.17345419097261,1.148698354997035,0.008771929824561403,50.787770332764104,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6484,21564,49.014822,2336.286633,61,11,1,61,0,7.001058634235254,7.756745976996569,1.0,0.016129032258064516,53.13948519886917,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6485,0,312.0,2254.931708,51,0,1,65,0,17.663521732655695,7.72131834088317,1.0,0.015151515151515152,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6486,27835,529.45565,6376.754915,46,18,3,81,0,23.009903302708597,8.760571420208915,1.2457309396155174,0.012195121951219513,57.27689680596873,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
6487,64431,48.181699,2941.828805,49,19,1,74,0,6.941303840057716,7.987126576307064,1.0,0.013333333333333334,73.12718903204878,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6488,0,604.8,6199.962422,61,31,3,84,0,24.592681838303037,8.732459788341192,1.2457309396155174,0.011764705882352941,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6489,0,456.0,6846.150323,20,13,5,95,0,21.354156504062622,8.831587833458713,1.379729661461215,0.010416666666666666,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6490,0,916.8,14032.59376,94,14,8,191,1,30.278705388440898,9.549209288549886,1.5157165665103982,0.005208333333333333,0.0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
6491,41463,355.2,17569.15979,78,2,2,74,0,18.846750383023593,9.773957275619015,1.148698354997035,0.013333333333333334,64.34698752505118,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
6492,0,489.6,2448.859093,52,35,1,68,0,22.126906697502932,7.803785788823609,1.0,0.014492753623188406,0.0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
6493,0,792.0,3857.770745,62,20,1,110,0,28.142494558940577,8.258103951895212,1.0,0.009009009009009009,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
6494,37709,556.8,4558.972934,39,19,1,116,0,23.5966099260042,8.4250719669645,1.0,0.008547008547008548,62.59216931728882,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
6495,73049,284.43696,16710.83929,42,3,2,139,0,16.86525896628925,9.723872686746889,1.148698354997035,0.007142857142857143,75.82918539538475,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6496,58557,55.510526,3554.845264,83,4,1,88,0,7.450538638246231,8.176348081626289,1.0,0.011235955056179775,71.13143788244024,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6497,0,475.2,4671.416683,66,7,9,66,0,21.79908254950194,8.449431707817073,1.5518455739153598,0.014925373134328358,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6498,88944,113.805875,2909.547713,36,24,1,72,0,10.667983642657125,7.976096559980615,1.0,0.0136986301369863,80.25954724070621,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6499,26140,229.70752,13411.31102,50,11,2,112,0,15.156105040543892,9.503928296998126,1.148698354997035,0.008849557522123894,56.23141984805398,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6500,32906,552.0,4574.924641,17,18,1,115,0,23.49468024894146,8.428564064611093,1.0,0.008620689655172414,60.151834666153576,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
6501,50071,18.918935,2771.045031,32,3,1,71,0,4.349590210583061,7.927340605127341,1.0,0.013888888888888888,67.9743852873806,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6502,71982,494.4,8038.949652,37,29,4,103,0,22.235107375499673,8.99217809996435,1.3195079107728942,0.009615384615384616,75.50761914410536,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
6503,58443,312.0,5143.647642,71,24,6,65,0,17.663521732655695,8.545712160402987,1.4309690811052556,0.015151515151515152,71.09129824808636,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
6504,30735,307.080113,5032.386371,43,4,7,63,0,17.52370146401724,8.523848271364157,1.4757731615945522,0.015625,58.963344141249515,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
6505,18495,542.4,26197.41498,15,10,2,113,0,23.28948260481542,10.17345419097261,1.148698354997035,0.008771929824561403,50.787770332764104,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6506,67436,292.8,4894.986713,28,6,4,61,0,17.11139970896595,8.496171110340441,1.3195079107728942,0.016129032258064516,74.0975375899598,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6507,52653,230.300308,3193.459822,42,19,1,81,0,15.175648519915056,8.069173282721168,1.0,0.012195121951219513,68.97351018381855,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
6508,22886,312.0,5096.673223,81,9,3,65,0,17.663521732655695,8.536539483823175,1.2457309396155174,0.015151515151515152,54.07801171120878,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6509,0,350.4,7706.956035,33,3,2,73,0,18.718974330876144,8.950008325703772,1.148698354997035,0.013513513513513514,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
6510,38821,488.84232,3339.299496,64,14,1,87,0,22.10977883200101,8.113815751411758,1.0,0.011363636363636364,63.124688912454054,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6511,0,643.2,9575.357152,11,13,6,134,0,25.361387974635775,9.16705254311708,1.4309690811052556,0.007407407407407408,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0
6512,39075,142.415244,3557.196138,50,22,1,89,0,11.93378582009917,8.177008992619838,1.0,0.011111111111111112,63.24477167039592,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6513,16049,446.4,3587.359906,8,3,1,93,0,21.12818023399081,8.185450526397872,1.0,0.010638297872340425,48.701537262451495,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
6514,0,468.0,2360.601748,5,14,1,65,0,21.633307652783937,7.7670953745820315,1.0,0.015151515151515152,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6515,28383,258.109435,3023.887488,20,11,1,81,0,16.065784605801237,8.01462917572364,1.0,0.012195121951219513,57.60501915400182,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
6516,29418,1972.8,10926.69497,31,23,1,274,0,44.416213255972195,9.299055668719687,1.0,0.0036363636363636364,58.21242655346891,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
6517,0,496.474767,5325.724541,44,17,7,73,0,22.281713735707136,8.580491795611906,1.4757731615945522,0.013513513513513514,0.0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
6518,30604,984.170299,9915.90229,76,35,3,131,2,31.371488632195955,9.201995882359528,1.2457309396155174,0.007575757575757576,58.88970773415199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
6519,91804,388.80286,5017.610845,32,18,9,62,0,19.71808459257643,8.52090845028701,1.5518455739153598,0.015873015873015872,80.99444834615407,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
6520,50446,355.2,8625.836992,50,28,2,74,4,18.846750383023593,9.062633203801274,1.148698354997035,0.013333333333333334,68.12177651249402,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
6521,87728,201.589875,8432.519368,65,24,2,70,0,14.198234925510988,9.039969445250836,1.148698354997035,0.014084507042253521,79.94189366671898,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
6522,58729,94.845076,2642.932059,67,2,1,68,2,9.738843668526567,7.880022504347927,1.0,0.014492753623188406,71.1918924388295,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6523,0,427.2,3097.915845,59,16,1,89,0,20.668817092422103,8.038807601884987,1.0,0.011111111111111112,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
6524,0,321.6,19837.30548,0,22,2,67,1,17.933209417167916,9.895369967917091,1.148698354997035,0.014705882352941176,0.0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
6525,21234,378.333708,2869.743883,23,8,1,73,0,19.45080224566586,7.962326467851973,1.0,0.013513513513513514,52.898733701654066,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
6526,0,751.927019,4927.068115,29,30,3,73,0,27.42128769769939,8.50270232715517,1.2457309396155174,0.013513513513513514,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
6527,47823,518.4,4285.575678,71,26,1,108,0,22.768399153212332,8.36324348292622,1.0,0.009174311926605505,67.07364096723408,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6528,84731,226.738219,8874.551335,32,11,7,110,1,15.057829159609959,9.09105573466763,1.4757731615945522,0.009009009009009009,79.14514213082387,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6529,59974,127.233139,2578.835541,5,23,1,65,0,11.279766797234773,7.8554809320854915,1.0,0.015151515151515152,71.62570451585056,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
6530,67534,104.905661,6920.999642,55,2,5,87,2,10.24234645967417,8.842459972476131,1.379729661461215,0.011363636363636364,74.12865083507388,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6531,0,716.67276,2349.957291,5,21,1,70,0,26.770744479748785,7.762577882062852,1.0,0.014084507042253521,0.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
6532,27782,517.100887,4027.703503,54,20,1,103,0,22.739852396178826,8.301199891766117,1.0,0.009615384615384616,57.24491493491648,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
6533,67197,275.608537,8481.310791,18,29,2,74,3,16.601461893459867,9.045738190603537,1.148698354997035,0.013333333333333334,74.0215217918079,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
6534,86451,7.793078,5191.446028,99,0,3,65,0,2.7916084969063983,8.554960161473812,1.2457309396155174,0.015151515151515152,79.60485281773732,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
6535,56768,441.6,3572.49065,57,11,1,92,0,21.014280858501916,8.18129817017417,1.0,0.010752688172043012,70.4948813544365,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
6536,55593,9.050204,4869.240839,52,13,3,61,0,3.008355697054456,8.490898668447276,1.2457309396155174,0.016129032258064516,70.06884770521795,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6537,0,337.79769,10395.70939,59,22,2,95,0,18.37927338063178,9.249244630255209,1.148698354997035,0.010416666666666666,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
6538,66203,130.697268,5297.918924,38,15,8,66,0,11.432290584130548,8.575258102130382,1.5157165665103982,0.014925373134328358,73.7032548622186,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6539,25806,528.0,8750.710415,43,20,5,110,0,22.978250586152114,9.077004436248716,1.379729661461215,0.009009009009009009,56.01965214886826,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6540,22978,912.0,14941.90379,53,8,4,190,0,30.199337741083,9.611991803254494,1.3195079107728942,0.005235602094240838,54.14184860767158,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
6541,22081,451.670309,6503.397049,9,1,6,84,0,21.252536530964957,8.78023369625858,1.4309690811052556,0.011764705882352941,53.511352347664655,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
6542,96506,504.513989,10110.96161,22,4,3,124,0,22.461388848421638,9.221474319900002,1.2457309396155174,0.008,82.16741360347035,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6543,23235,483.482031,6459.640843,46,32,3,82,0,21.988224826029043,8.77348379355927,1.2457309396155174,0.012048192771084338,54.31920004144938,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
6544,40506,113.724707,2769.252177,98,14,1,70,0,10.66417868379933,7.926693633665779,1.0,0.014084507042253521,63.910937385562804,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
6545,0,460.8,6778.84457,84,2,9,96,0,21.46625258399798,8.821709455892904,1.5518455739153598,0.010309278350515464,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
6546,0,312.0,4492.518464,81,8,3,65,0,17.663521732655695,8.410391296136387,1.2457309396155174,0.015151515151515152,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
6547,79955,142.932303,5733.213979,5,10,6,71,0,11.95542985425451,8.654205963326383,1.4309690811052556,0.013888888888888888,77.83216184580004,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6548,62873,207.75186,3230.576665,41,0,1,81,0,14.413599827940278,8.080725428698186,1.0,0.012195121951219513,72.61113381155194,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6549,66947,374.4,6314.492009,12,13,6,78,0,19.349418595916518,8.750760942913569,1.4309690811052556,0.012658227848101266,73.94179748948017,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
